CMDLINE python try_STARS_prefetched.py
MEM 2066.328125 1695338665.2937
MEM 2066.328125 1695338665.3989
MEM 2066.328125 1695338665.5045
MEM 2066.328125 1695338665.6097
MEM 2066.328125 1695338665.7151
MEM 2066.328125 1695338665.8203
MEM 2066.328125 1695338665.9255
MEM 2066.328125 1695338666.0306
MEM 2066.328125 1695338666.1328
MEM 2066.328125 1695338666.2333
MEM 2066.328125 1695338666.3376
MEM 2066.328125 1695338666.4406
MEM 2066.328125 1695338666.5418
MEM 2066.328125 1695338666.6464
MEM 2066.328125 1695338666.7503
MEM 2066.328125 1695338666.8553
MEM 2066.328125 1695338666.9606
MEM 2066.328125 1695338667.0611
MEM 2066.328125 1695338667.1649
MEM 2066.328125 1695338667.2660
MEM 2066.328125 1695338667.3713
MEM 2066.328125 1695338667.4744
MEM 2066.328125 1695338667.5796
MEM 2066.328125 1695338667.6832
MEM 2066.328125 1695338667.7883
MEM 2066.328125 1695338667.8935
MEM 2066.328125 1695338667.9987
MEM 2066.328125 1695338668.1017
MEM 2066.328125 1695338668.2069
MEM 2066.328125 1695338668.3078
MEM 2066.328125 1695338668.4109
MEM 2066.328125 1695338668.5164
MEM 2066.328125 1695338668.6210
MEM 2066.328125 1695338668.7226
MEM 2066.328125 1695338668.8267
MEM 2066.328125 1695338668.9325
MEM 2066.328125 1695338669.0353
MEM 2066.328125 1695338669.1396
MEM 2066.328125 1695338669.2435
MEM 2066.328125 1695338669.3473
MEM 2066.328125 1695338669.4528
MEM 2066.328125 1695338669.5572
MEM 2066.328125 1695338669.6620
MEM 2066.328125 1695338669.7654
MEM 2066.328125 1695338669.8668
MEM 2066.328125 1695338669.9697
MEM 2066.328125 1695338670.0732
MEM 2066.328125 1695338670.1762
MEM 2066.328125 1695338670.2809
MEM 2066.328125 1695338670.3859
MEM 2066.328125 1695338670.4928
MEM 2066.328125 1695338670.5963
MEM 2066.328125 1695338670.7009
MEM 2066.328125 1695338670.8030
MEM 2066.328125 1695338670.9082
MEM 2066.328125 1695338671.0135
MEM 2066.328125 1695338671.1175
MEM 2066.328125 1695338671.2227
MEM 2066.328125 1695338671.3269
MEM 2066.328125 1695338671.4276
MEM 2066.328125 1695338671.5356
MEM 2066.328125 1695338671.6408
MEM 2066.328125 1695338671.7431
MEM 2066.328125 1695338671.8477
MEM 2066.328125 1695338671.9485
MEM 2066.328125 1695338672.0537
MEM 2066.328125 1695338672.1607
MEM 2066.328125 1695338672.2668
MEM 2066.328125 1695338672.3740
MEM 2066.328125 1695338672.4792
MEM 2066.328125 1695338672.5864
MEM 2066.328125 1695338672.6906
MEM 2066.328125 1695338672.7958
MEM 2066.328125 1695338672.8964
MEM 2066.328125 1695338673.0016
MEM 2066.328125 1695338673.1037
MEM 2066.328125 1695338673.2077
MEM 2066.328125 1695338673.3129
MEM 2066.328125 1695338673.4180
MEM 2066.328125 1695338673.5228
MEM 2066.328125 1695338673.6268
MEM 2066.328125 1695338673.7282
MEM 2066.328125 1695338673.8335
MEM 2066.328125 1695338673.9387
MEM 2066.328125 1695338674.0425
MEM 2066.328125 1695338674.1434
MEM 2066.328125 1695338674.2491
MEM 2066.328125 1695338674.3518
MEM 2066.328125 1695338674.4531
MEM 2066.328125 1695338674.5575
MEM 2066.328125 1695338674.6608
MEM 2066.328125 1695338674.7628
MEM 2066.328125 1695338674.8664
MEM 2066.328125 1695338674.9718
MEM 2066.328125 1695338675.0727
MEM 2066.328125 1695338675.1751
MEM 2066.328125 1695338675.2768
MEM 2066.328125 1695338675.3826
MEM 2066.328125 1695338675.4878
MEM 2066.328125 1695338675.5933
MEM 2066.328125 1695338675.6985
MEM 2066.328125 1695338675.8040
MEM 2066.328125 1695338675.9082
MEM 2066.328125 1695338676.0133
MEM 2066.328125 1695338676.1185
MEM 2066.328125 1695338676.2237
MEM 2066.328125 1695338676.3281
MEM 2066.328125 1695338676.4329
MEM 2066.328125 1695338676.5372
MEM 2066.328125 1695338676.6413
MEM 2066.328125 1695338676.7464
MEM 2066.328125 1695338676.8490
MEM 2066.328125 1695338676.9542
MEM 2066.328125 1695338677.0577
MEM 2066.328125 1695338677.1611
MEM 2066.328125 1695338677.2635
MEM 2066.328125 1695338677.3674
MEM 2066.328125 1695338677.4727
MEM 2066.328125 1695338677.5779
MEM 2066.328125 1695338677.6831
MEM 2066.328125 1695338677.7855
MEM 2066.328125 1695338677.8905
MEM 2066.328125 1695338677.9924
MEM 2066.328125 1695338678.0978
MEM 2066.328125 1695338678.2032
MEM 2066.328125 1695338678.3078
MEM 2066.328125 1695338678.4083
MEM 2066.328125 1695338678.5136
MEM 2066.328125 1695338678.6166
MEM 2066.328125 1695338678.7218
MEM 2066.328125 1695338678.8270
MEM 2066.328125 1695338678.9323
MEM 2066.328125 1695338679.0375
MEM 2066.328125 1695338679.1416
MEM 2066.328125 1695338679.2441
MEM 2066.328125 1695338679.3471
MEM 2066.328125 1695338679.4522
MEM 2066.328125 1695338679.5574
MEM 2066.328125 1695338679.6627
MEM 2066.328125 1695338679.7657
MEM 2066.328125 1695338679.8709
MEM 2066.328125 1695338679.9734
MEM 2066.328125 1695338680.0780
MEM 2066.328125 1695338680.1832
MEM 2066.328125 1695338680.2884
MEM 2066.328125 1695338680.3915
MEM 2066.328125 1695338680.4967
MEM 2066.328125 1695338680.6011
MEM 2066.328125 1695338680.7063
MEM 2066.328125 1695338680.8083
MEM 2066.328125 1695338680.9135
MEM 2066.328125 1695338681.0187
MEM 2066.328125 1695338681.1239
MEM 2066.328125 1695338681.2291
MEM 2066.328125 1695338681.3344
MEM 2066.328125 1695338681.4396
MEM 2066.328125 1695338681.5404
MEM 2066.328125 1695338681.6456
MEM 2066.328125 1695338681.7513
MEM 2066.328125 1695338681.8518
MEM 2066.328125 1695338681.9572
MEM 2066.328125 1695338682.0607
MEM 2066.328125 1695338682.1659
MEM 2066.328125 1695338682.2721
MEM 2066.328125 1695338682.3773
MEM 2066.328125 1695338682.4943
MEM 2066.328125 1695338682.5967
MEM 2066.328125 1695338682.7019
MEM 2066.328125 1695338682.8060
MEM 2066.328125 1695338682.9118
MEM 2066.328125 1695338683.0171
MEM 2066.328125 1695338683.1204
MEM 2066.328125 1695338683.2243
MEM 2066.328125 1695338683.3296
MEM 2066.328125 1695338683.4314
MEM 2066.328125 1695338683.5366
MEM 2066.328125 1695338683.6407
MEM 2066.328125 1695338683.7414
MEM 2066.328125 1695338683.8467
MEM 2066.328125 1695338683.9519
MEM 2066.328125 1695338684.0560
MEM 2066.328125 1695338684.1590
MEM 2066.328125 1695338684.2607
MEM 2066.328125 1695338684.3660
MEM 2066.328125 1695338684.4681
MEM 2066.328125 1695338684.5734
MEM 2066.328125 1695338684.6751
MEM 2066.328125 1695338684.7787
MEM 2066.328125 1695338684.8830
MEM 2066.328125 1695338684.9883
MEM 2066.328125 1695338685.0921
MEM 2066.328125 1695338685.1974
MEM 2066.328125 1695338685.3022
MEM 2066.328125 1695338685.4076
MEM 2066.328125 1695338685.5100
MEM 2066.328125 1695338685.6153
MEM 2066.328125 1695338685.7204
MEM 2066.328125 1695338685.8253
MEM 2066.328125 1695338685.9306
MEM 2066.328125 1695338686.0350
MEM 2066.328125 1695338686.1376
MEM 2066.328125 1695338686.2409
MEM 2066.328125 1695338686.3419
MEM 2066.328125 1695338686.4471
MEM 2066.328125 1695338686.5515
MEM 2066.328125 1695338686.6570
MEM 2066.328125 1695338686.7622
MEM 2066.328125 1695338686.8674
MEM 2066.328125 1695338686.9721
MEM 2066.328125 1695338687.0772
MEM 2066.328125 1695338687.1824
MEM 2066.328125 1695338687.2877
MEM 2066.328125 1695338687.3921
MEM 2066.328125 1695338687.4946
MEM 2066.328125 1695338687.5997
MEM 2066.328125 1695338687.7018
MEM 2066.328125 1695338687.8070
MEM 2066.328125 1695338687.9122
MEM 2066.328125 1695338688.0174
MEM 2066.328125 1695338688.1192
MEM 2066.328125 1695338688.2243
MEM 2066.328125 1695338688.3266
MEM 2066.328125 1695338688.4319
MEM 2066.328125 1695338688.5334
MEM 2066.328125 1695338688.6386
MEM 2066.328125 1695338688.7439
MEM 2066.328125 1695338688.8488
MEM 2066.328125 1695338688.9526
MEM 2066.328125 1695338689.0567
MEM 2066.328125 1695338689.1590
MEM 2066.328125 1695338689.2642
MEM 2066.328125 1695338689.3653
MEM 2066.328125 1695338689.4705
MEM 2066.328125 1695338689.5757
MEM 2066.328125 1695338689.6807
MEM 2066.328125 1695338689.7851
MEM 2066.328125 1695338689.8903
MEM 2066.328125 1695338689.9959
MEM 2066.328125 1695338690.1043
MEM 2066.328125 1695338690.2065
MEM 2066.328125 1695338690.3100
MEM 2066.328125 1695338690.4150
MEM 2066.328125 1695338690.5188
MEM 2066.328125 1695338690.6206
MEM 2066.328125 1695338690.7258
MEM 2066.328125 1695338690.8276
MEM 2066.328125 1695338690.9329
MEM 2066.328125 1695338691.0332
MEM 2066.328125 1695338691.1384
MEM 2066.328125 1695338691.2436
MEM 2066.328125 1695338691.3449
MEM 2066.328125 1695338691.4510
MEM 2066.328125 1695338691.5562
MEM 2066.328125 1695338691.6604
MEM 2066.328125 1695338691.7657
MEM 2066.328125 1695338691.8709
MEM 2066.328125 1695338691.9726
MEM 2066.328125 1695338692.0766
MEM 2066.328125 1695338692.1817
MEM 2066.328125 1695338692.2869
MEM 2066.328125 1695338692.3912
MEM 2066.328125 1695338692.4965
MEM 2066.328125 1695338692.6007
MEM 2066.328125 1695338692.7059
MEM 2066.328125 1695338692.8111
MEM 2066.328125 1695338692.9163
MEM 2066.328125 1695338693.0201
MEM 2066.328125 1695338693.1229
MEM 2066.328125 1695338693.2270
MEM 2066.328125 1695338693.3322
MEM 2066.328125 1695338693.4351
MEM 2066.328125 1695338693.5364
MEM 2066.328125 1695338693.6411
MEM 2066.328125 1695338693.7440
MEM 2066.328125 1695338693.8492
MEM 2066.328125 1695338693.9544
MEM 2066.328125 1695338694.0595
MEM 2066.328125 1695338694.1647
MEM 2066.328125 1695338694.2699
MEM 2066.328125 1695338694.3751
MEM 2066.328125 1695338694.4803
MEM 2066.328125 1695338694.5855
MEM 2066.328125 1695338694.6902
MEM 2066.328125 1695338694.7921
MEM 2066.328125 1695338694.8962
MEM 2066.328125 1695338695.0016
MEM 2066.328125 1695338695.1068
MEM 2066.328125 1695338695.2077
MEM 2066.328125 1695338695.3082
MEM 2066.328125 1695338695.4117
MEM 2066.328125 1695338695.5159
MEM 2066.328125 1695338695.6211
MEM 2066.328125 1695338695.7237
MEM 2066.328125 1695338695.8262
MEM 2066.328125 1695338695.9315
MEM 2066.328125 1695338696.0350
MEM 2066.328125 1695338696.1390
MEM 2066.328125 1695338696.2429
MEM 2066.328125 1695338696.3441
MEM 2066.328125 1695338696.4493
MEM 2066.328125 1695338696.5514
MEM 2066.328125 1695338696.6566
MEM 2066.328125 1695338696.7617
MEM 2066.328125 1695338696.8654
MEM 2066.328125 1695338696.9707
MEM 2066.328125 1695338697.0746
MEM 2066.328125 1695338697.1799
MEM 2066.328125 1695338697.2833
MEM 2066.328125 1695338697.3886
MEM 2066.328125 1695338697.4932
MEM 2066.328125 1695338697.5986
MEM 2066.328125 1695338697.7026
MEM 2066.328125 1695338697.8078
MEM 2066.328125 1695338697.9131
MEM 2066.328125 1695338698.0193
MEM 2066.328125 1695338698.1214
MEM 2066.328125 1695338698.2240
MEM 2066.328125 1695338698.3292
MEM 2066.328125 1695338698.4309
MEM 2066.328125 1695338698.5363
MEM 2066.328125 1695338698.6414
MEM 2066.328125 1695338698.7467
MEM 2066.328125 1695338698.8505
MEM 2066.328125 1695338698.9558
MEM 2066.328125 1695338699.0587
MEM 2066.328125 1695338699.1593
MEM 2066.328125 1695338699.2645
MEM 2066.328125 1695338699.3697
MEM 2066.328125 1695338699.4748
MEM 2066.328125 1695338699.5755
MEM 2066.328125 1695338699.6802
MEM 2066.328125 1695338699.7856
MEM 2066.328125 1695338699.8909
MEM 2066.328125 1695338699.9961
MEM 2066.328125 1695338700.1024
MEM 2066.328125 1695338700.2072
MEM 2066.328125 1695338700.3122
MEM 2066.328125 1695338700.4180
MEM 2066.328125 1695338700.5228
MEM 2066.328125 1695338700.6276
MEM 2066.328125 1695338700.7330
MEM 2066.328125 1695338700.8359
MEM 2066.328125 1695338700.9411
MEM 2066.328125 1695338701.0464
MEM 2066.328125 1695338701.1514
MEM 2066.328125 1695338701.2559
MEM 2066.328125 1695338701.3605
MEM 2066.328125 1695338701.4658
MEM 2066.328125 1695338701.5701
MEM 2066.328125 1695338701.6754
MEM 2066.328125 1695338701.7807
MEM 2066.328125 1695338701.8824
MEM 2066.328125 1695338701.9875
MEM 2066.328125 1695338702.0921
MEM 2066.328125 1695338702.1973
MEM 2066.328125 1695338702.3026
MEM 2066.328125 1695338702.4039
MEM 2066.328125 1695338702.5091
MEM 2066.328125 1695338702.6105
MEM 2066.328125 1695338702.7157
MEM 2066.328125 1695338702.8210
MEM 2066.328125 1695338702.9241
MEM 2066.328125 1695338703.0265
MEM 2066.328125 1695338703.1312
MEM 2066.328125 1695338703.2334
MEM 2066.328125 1695338703.3386
MEM 2066.328125 1695338703.4392
MEM 2066.328125 1695338703.5441
MEM 2066.328125 1695338703.6493
MEM 2066.328125 1695338703.7516
MEM 2066.328125 1695338703.8576
MEM 2066.328125 1695338703.9598
MEM 2066.328125 1695338704.0607
MEM 2066.328125 1695338704.1658
MEM 2066.328125 1695338704.2712
MEM 2066.328125 1695338704.3745
MEM 2066.328125 1695338704.4798
MEM 2066.328125 1695338704.5831
MEM 2066.328125 1695338704.6881
MEM 2066.328125 1695338704.7930
MEM 2066.328125 1695338704.8933
MEM 2066.328125 1695338704.9985
MEM 2066.328125 1695338705.1038
MEM 2066.328125 1695338705.2075
MEM 2066.328125 1695338705.3127
MEM 2066.328125 1695338705.4171
MEM 2066.328125 1695338705.5220
MEM 2066.328125 1695338705.6261
MEM 2066.328125 1695338705.7304
MEM 2066.328125 1695338705.8356
MEM 2066.328125 1695338705.9410
MEM 2066.328125 1695338706.0430
MEM 2066.328125 1695338706.1438
MEM 2066.328125 1695338706.2489
MEM 2066.328125 1695338706.3525
MEM 2066.328125 1695338706.4560
MEM 2066.328125 1695338706.5604
MEM 2066.328125 1695338706.6654
MEM 2066.328125 1695338706.7669
MEM 2066.328125 1695338706.8706
MEM 2066.328125 1695338706.9744
MEM 2066.328125 1695338707.0751
MEM 2066.328125 1695338707.1818
MEM 2066.328125 1695338707.2847
MEM 2066.328125 1695338707.3900
MEM 2066.328125 1695338707.4912
MEM 2066.328125 1695338707.5924
MEM 2066.328125 1695338707.6966
MEM 2066.328125 1695338707.8013
MEM 2066.328125 1695338707.9020
MEM 2066.328125 1695338708.0073
MEM 2066.328125 1695338708.1126
MEM 2066.328125 1695338708.2181
MEM 2066.328125 1695338708.3225
MEM 2066.328125 1695338708.4261
MEM 2066.328125 1695338708.5317
MEM 2066.328125 1695338708.6370
MEM 2066.328125 1695338708.7414
MEM 2066.328125 1695338708.8466
MEM 2066.328125 1695338708.9510
MEM 2066.328125 1695338709.0564
MEM 2066.328125 1695338709.1593
MEM 2066.328125 1695338709.2653
MEM 2066.328125 1695338709.3704
MEM 2066.328125 1695338709.4756
MEM 2066.328125 1695338709.5814
MEM 2066.328125 1695338709.6866
MEM 2066.328125 1695338709.7919
MEM 2066.328125 1695338709.8936
MEM 2066.328125 1695338709.9987
MEM 2066.328125 1695338710.1018
MEM 2066.328125 1695338710.2072
MEM 2066.328125 1695338710.3109
MEM 2066.328125 1695338710.4155
MEM 2066.328125 1695338710.5178
MEM 2066.328125 1695338710.6214
MEM 2066.328125 1695338710.7258
MEM 2066.328125 1695338710.8312
MEM 2066.328125 1695338710.9335
MEM 2066.328125 1695338711.0347
MEM 2066.328125 1695338711.1394
MEM 2066.328125 1695338711.2418
MEM 2066.328125 1695338711.3471
MEM 2066.328125 1695338711.4501
MEM 2066.328125 1695338711.5561
MEM 2066.328125 1695338711.6587
MEM 2066.328125 1695338711.7640
MEM 2066.328125 1695338711.8682
MEM 2066.328125 1695338711.9708
MEM 2066.328125 1695338712.0738
MEM 2066.328125 1695338712.1790
MEM 2066.328125 1695338712.2842
MEM 2066.328125 1695338712.3870
MEM 2066.328125 1695338712.4916
MEM 2066.328125 1695338712.5971
MEM 2066.328125 1695338712.7023
MEM 2066.328125 1695338712.8075
MEM 2066.328125 1695338712.9103
MEM 2066.328125 1695338713.0143
MEM 2066.328125 1695338713.1194
MEM 2066.328125 1695338713.2248
MEM 2066.328125 1695338713.3301
MEM 2066.328125 1695338713.4370
MEM 2066.328125 1695338713.5425
MEM 2066.328125 1695338713.6478
MEM 2066.328125 1695338713.7531
MEM 2066.328125 1695338713.8570
MEM 2066.328125 1695338713.9623
MEM 2066.328125 1695338714.0673
MEM 2066.328125 1695338714.1700
MEM 2066.328125 1695338714.2752
MEM 2066.328125 1695338714.3803
MEM 2066.328125 1695338714.4821
MEM 2066.328125 1695338714.5836
MEM 2066.328125 1695338714.6889
MEM 2066.328125 1695338714.7903
MEM 2066.328125 1695338714.8948
MEM 2066.328125 1695338714.9999
MEM 2066.328125 1695338715.1005
MEM 2066.328125 1695338715.2057
MEM 2066.328125 1695338715.3109
MEM 2066.328125 1695338715.4160
MEM 2066.328125 1695338715.5213
MEM 2066.328125 1695338715.6265
MEM 2066.328125 1695338715.7317
MEM 2066.328125 1695338715.8327
MEM 2066.328125 1695338715.9348
MEM 2066.328125 1695338716.0402
MEM 2066.328125 1695338716.1457
MEM 2066.328125 1695338716.2509
MEM 2066.328125 1695338716.3560
MEM 2066.328125 1695338716.4612
MEM 2066.328125 1695338716.5623
MEM 2066.328125 1695338716.6670
MEM 2066.328125 1695338716.7722
MEM 2066.328125 1695338716.8743
MEM 2066.328125 1695338716.9789
MEM 2066.328125 1695338717.0834
MEM 2066.328125 1695338717.1887
MEM 2066.328125 1695338717.2900
MEM 2066.328125 1695338717.3952
MEM 2066.328125 1695338717.5003
MEM 2066.328125 1695338717.6025
MEM 2066.328125 1695338717.7077
MEM 2066.328125 1695338717.8109
MEM 2066.328125 1695338717.9161
MEM 2066.328125 1695338718.0174
MEM 2066.328125 1695338718.1202
MEM 2066.328125 1695338718.2254
MEM 2066.328125 1695338718.3306
MEM 2066.328125 1695338718.4357
MEM 2066.328125 1695338718.5399
MEM 2066.328125 1695338718.6423
MEM 2066.328125 1695338718.7455
MEM 2066.328125 1695338718.8508
MEM 2066.328125 1695338718.9553
MEM 2066.328125 1695338719.0606
MEM 2066.328125 1695338719.1658
MEM 2066.328125 1695338719.2710
MEM 2066.328125 1695338719.3721
MEM 2066.328125 1695338719.4757
MEM 2066.328125 1695338719.5810
MEM 2066.328125 1695338719.6862
MEM 2066.328125 1695338719.7867
MEM 2066.328125 1695338719.8920
MEM 2066.328125 1695338719.9972
MEM 2066.328125 1695338720.1024
MEM 2066.328125 1695338720.2076
MEM 2066.328125 1695338720.3099
MEM 2066.328125 1695338720.4169
MEM 2066.328125 1695338720.5221
MEM 2066.328125 1695338720.6273
MEM 2066.328125 1695338720.7324
MEM 2066.328125 1695338720.8350
MEM 2066.328125 1695338720.9406
MEM 2066.328125 1695338721.0458
MEM 2066.328125 1695338721.1464
MEM 2066.328125 1695338721.2516
MEM 2066.328125 1695338721.3569
MEM 2066.328125 1695338721.4615
MEM 2066.328125 1695338721.5666
MEM 2066.328125 1695338721.6712
MEM 2066.328125 1695338721.7736
MEM 2066.328125 1695338721.8748
MEM 2066.328125 1695338721.9790
MEM 2066.328125 1695338722.0841
MEM 2066.328125 1695338722.1893
MEM 2066.328125 1695338722.2945
MEM 2066.328125 1695338722.3997
MEM 2066.328125 1695338722.5048
MEM 2066.328125 1695338722.6103
MEM 2066.328125 1695338722.7154
MEM 2066.328125 1695338722.8205
MEM 2066.328125 1695338722.9241
MEM 2066.328125 1695338723.0281
MEM 2066.328125 1695338723.1316
MEM 2066.328125 1695338723.2320
MEM 2066.328125 1695338723.3353
MEM 2066.328125 1695338723.4408
MEM 2066.328125 1695338723.5426
MEM 2066.328125 1695338723.6478
MEM 2066.328125 1695338723.7530
MEM 2066.328125 1695338723.8573
MEM 2066.328125 1695338723.9602
MEM 2066.328125 1695338724.0654
MEM 2066.328125 1695338724.1694
MEM 2066.328125 1695338724.2747
MEM 2066.328125 1695338724.3798
MEM 2066.328125 1695338724.4818
MEM 2066.328125 1695338724.5871
MEM 2066.328125 1695338724.6908
MEM 2066.328125 1695338724.7955
MEM 2066.328125 1695338724.8988
MEM 2066.328125 1695338725.0040
MEM 2066.328125 1695338725.1065
MEM 2066.328125 1695338725.2117
MEM 2066.328125 1695338725.3137
MEM 2066.328125 1695338725.4183
MEM 2066.328125 1695338725.5201
MEM 2066.328125 1695338725.6213
MEM 2066.328125 1695338725.7231
MEM 2066.328125 1695338725.8245
MEM 2066.328125 1695338725.9297
MEM 2066.328125 1695338726.0351
MEM 2066.328125 1695338726.1411
MEM 2066.328125 1695338726.2463
MEM 2066.328125 1695338726.3515
MEM 2066.328125 1695338726.4560
MEM 2066.328125 1695338726.5609
MEM 2066.328125 1695338726.6654
MEM 2066.328125 1695338726.7679
MEM 2066.328125 1695338726.8731
MEM 2066.328125 1695338726.9783
MEM 2066.328125 1695338727.0812
MEM 2066.328125 1695338727.1865
MEM 2066.328125 1695338727.2873
MEM 2066.328125 1695338727.3925
MEM 2066.328125 1695338727.4977
MEM 2066.328125 1695338727.6035
MEM 2066.328125 1695338727.7053
MEM 2066.328125 1695338727.8101
MEM 2066.328125 1695338727.9114
MEM 2066.328125 1695338728.0167
MEM 2066.328125 1695338728.1218
MEM 2066.328125 1695338728.2229
MEM 2066.328125 1695338728.3282
MEM 2066.328125 1695338728.4319
MEM 2066.328125 1695338728.5347
MEM 2066.328125 1695338728.6410
MEM 2066.328125 1695338728.7462
MEM 2066.328125 1695338728.8514
MEM 2066.328125 1695338728.9570
MEM 2066.328125 1695338729.0589
MEM 2066.328125 1695338729.1598
MEM 2066.328125 1695338729.2654
MEM 2066.328125 1695338729.3708
MEM 2066.328125 1695338729.4759
MEM 2066.328125 1695338729.5798
MEM 2066.328125 1695338729.6848
MEM 2066.328125 1695338729.7900
MEM 2066.328125 1695338729.8952
MEM 2066.328125 1695338730.0001
MEM 2066.328125 1695338730.1086
MEM 2066.328125 1695338730.2097
MEM 2066.328125 1695338730.3102
MEM 2066.328125 1695338730.4156
MEM 2066.328125 1695338730.5202
MEM 2066.328125 1695338730.6248
MEM 2066.328125 1695338730.7298
MEM 2066.328125 1695338730.8324
MEM 2066.328125 1695338730.9350
